perimeter,dimA,dimB,Roundness,AspectRatio,area,meanH,meanS,meanV,SeedType,,A,13.61499978,2.086118311,PerimeterDimA,,DimB,Roundness,AspectRatio,Area,MeanH,MeanS,MeanV
14.64601213,4.705882353,4.318181818,210.2715204,1.089783282,16.73287593,0.854322034,4.565932203,5.070677966,WhiteBroken,,,,,0.494225253,0.618596262,0.087337397,0.468473068,0.867587963,0.468473068,-0.662129416,1.062243894,-0.330656173
16.65958738,5.042016807,5.454545455,281.0057977,0.924369748,22.36173087,0.773483146,4.636147673,4.604365971,WhiteBroken,,,,,1.459451068,1.118400789,1.572260777,1.802044421,-1.051058029,1.802044421,-1.841372337,1.189818942,-0.844709695
13.87437242,3.697478992,4.772727273,175.7493305,0.774709884,13.98568735,0.814536341,4.349373434,4.395989975,WhiteBroken,,,,,0.12433266,-0.880817321,0.681306749,-0.182382576,-2.786975831,-0.182382576,-1.242505991,0.668776528,-1.074419451
14.64601215,4.705882353,4.318181818,201.5806195,1.089783282,16.04127601,0.840528634,4.626960352,5.884933921,WhiteBroken,,,,,0.494225263,0.618596262,0.087337397,0.304621297,0.867587963,0.304621297,-0.863341595,1.173126427,0.566964187
13.19099429,4.033613445,4.318181818,179.8533671,0.934099956,14.3122762,0.85362963,4.547259259,4.515061728,WhiteBroken,,,,,-0.203250929,-0.381012794,0.087337397,-0.105008128,-0.9381965,-0.105008128,-0.672229911,1.028316872,-0.943157003
14.3705193,3.565244275,6.106831292,203.9947586,0.583812472,16.2333871,0.80428884,4.853041575,4.421619256,WhiteBroken,,,,,0.362165234,-1.077439564,2.424623929,0.350135678,-5.001211542,0.350135678,-1.391992122,1.583895214,-1.046166217
15.52419313,4.705882353,5,233.4472563,0.941176471,18.5771424,0.851034483,4.955632184,4.543754789,WhiteBroken,,,,,0.915189392,0.618596262,0.978291425,0.905411122,-0.856115388,0.905411122,-0.710086797,1.770292913,-0.911526315
14.49534008,4.537815126,4.318181818,201.0977916,1.05086245,16.00285379,0.838675497,4.629403974,4.372538631,WhiteBroken,,,,,0.42199922,0.368693998,0.087337397,0.295518421,0.416141848,0.295518421,-0.89037437,1.177566262,-1.100271769
13.08445305,4.369747899,3.863636364,165.609946,1.130993574,13.17882077,0.838186667,4.373973333,4.314346667,WhiteBroken,,,,,-0.254322454,0.118791734,-0.506631955,-0.373542974,1.345589733,-0.373542974,-0.897505212,0.713472284,-1.16442149
13.91850324,4.705882353,3.863636364,180.3361949,1.21799308,14.35069842,0.870392157,4.458529412,4.512156863,WhiteBroken,,,,,0.145487178,0.618596262,-0.506631955,-0.095905252,2.35470458,-0.095905252,-0.427705375,0.8671029,-0.946359272
14.17571645,4.201680672,4.772727273,205.684656,0.880352141,16.36786486,0.851626898,4.381171367,4.174924078,WhiteBroken,,,,,0.268784695,-0.13111053,0.681306749,0.381995745,-1.561622088,0.381995745,-0.701444898,0.726550448,-1.318118314
10.58182676,3.389830508,3.181818182,107.3110734,1.065375303,8.539543894,0.889638554,3.278714859,5.6237751,WhiteSmall,,,,,-1.453979384,-1.338265533,-1.397585984,-1.472666475,0.584477687,-1.472666475,-0.146947209,-1.276511619,0.279067644
10.94645562,3.389830508,3.409090909,115.0278248,0.994350282,9.153623455,0.881203008,2.939548872,5.67112782,WhiteSmall,,,,,-1.279191186,-1.338265533,-1.100601308,-1.327180596,-0.23934771,-1.327180596,-0.270001336,-1.892745021,0.331268386
10.21719785,3.220338983,3.181818182,99.5943221,1.012106538,7.925464333,0.989137931,3.037758621,6.462586207,WhiteSmall,,,,,-1.628767604,-1.590285613,-1.397585984,-1.618152355,-0.033391361,-1.618152355,1.304506899,-1.714306941,1.20375714
10.36823209,3.389830508,2.954545455,101.041213,1.147327249,8.040604251,0.879489362,3.656680851,5.871659574,WhiteSmall,,,,,-1.556367955,-1.338265533,-1.69457066,-1.590873752,1.535045454,-1.590873752,-0.294999264,-0.589782178,0.552330799
11.09748983,3.49415731,3.528221522,114.0632309,0.990345217,9.07686351,0.981666667,3.085151515,6.678333333,WhiteSmall,,,,,-1.206791548,-1.183140085,-0.944929455,-1.345366331,-0.28580281,-1.345366331,1.195519308,-1.628198411,1.441592691
9.336905942,2.881355932,2.954545455,84.1608194,0.975228162,6.697305211,0.817575758,4.576565657,5.412929293,WhiteSmall,,,,,-2.050743628,-2.094325772,-1.69457066,-1.909124114,-0.461146856,-1.909124114,-1.198168288,1.0815639,0.046635215
10.3239952,3.220338983,3.181818182,106.587628,1.012106538,8.481973935,0.862672065,3.791255061,5.725020243,WhiteSmall,,,,,-1.577573313,-1.590285613,-1.397585984,-1.486305776,-0.033391361,-1.486305776,-0.540322757,-0.345273218,0.390678374
9.230108595,2.881355932,2.954545455,86.33115572,0.975228162,6.870015088,0.966930693,3.240990099,6.434257426,WhiteSmall,,,,,-2.101937919,-2.094325772,-1.69457066,-1.86820621,-0.461146856,-1.86820621,0.980557264,-1.345054039,1.172528027
10.21719783,3.220338983,3.181818182,103.4526978,1.012106538,8.232504113,0.913333333,3.22,6.110833333,WhiteSmall,,,,,-1.628767614,-1.590285613,-1.397585984,-1.545409415,-0.033391361,-1.545409415,0.198702036,-1.383191118,0.815991426
10.79542139,3.220338983,3.409090909,117.9216066,0.944632768,9.38390329,0.9625,3.238529412,5.814852941,WhiteSmall,,,,,-1.351590834,-1.590285613,-1.100601308,-1.272623391,-0.816025489,-1.272623391,0.91592422,-1.349524881,0.489708241
10.68862406,3.389830508,3.181818182,112.8574885,1.065375303,8.980913578,0.955249042,3.393716475,5.945287356,WhiteSmall,,,,,-1.402785115,-1.338265533,-1.397585984,-1.368098499,0.584477687,-1.368098499,0.810150365,-1.067564262,0.633496673
9.336905921,2.881355932,2.954545455,88.98378899,0.975228162,7.081104937,0.906923077,3.199423077,5.653846154,WhiteSmall,,,,,-2.050743639,-2.094325772,-1.69457066,-1.818195439,-0.461146856,-1.818195439,0.105191973,-1.420577494,0.312217405
10.5192663,3.260234587,3.214121733,98.14743122,1.014346953,7.810324415,0.951965066,3.462882096,6.192489083,WhiteSmall,,,,,-1.483968317,-1.530964103,-1.355373881,-1.645430957,-0.007404585,-1.645430957,0.762245127,-0.94189669,0.90600718
9.701534804,3.050847458,2.954545455,90.43067987,1.032594524,7.196244854,1.130943396,2.449622642,6.019245283,WhiteSmall,,,,,-1.87595543,-1.842305692,-1.69457066,-1.790916837,0.204250581,-1.790916837,3.373104025,-2.782895917,0.715026492
11.56891602,3.728813559,3.409090909,129.7378821,1.093785311,10.32421262,0.965771812,3.636107383,6.534899329,WhiteSmall,,,,,-0.980809069,-0.834225374,-1.100601308,-1.049848138,0.914007846,-1.049848138,0.963652007,-0.627162278,1.283473758
11.3553213,3.728813559,3.409090909,124.4326155,1.093785311,9.90203292,0.955104895,3.590769231,5.685734266,WhiteSmall,,,,,-1.083197661,-0.834225374,-1.100601308,-1.14986968,0.914007846,-1.14986968,0.80804761,-0.70953753,0.347370256
9.852568993,3.050847458,3.181818182,92.84216467,0.958837772,7.388144717,0.880737327,3.399631336,5.740460829,WhiteSmall,,,,,-1.803555802,-1.842305692,-1.397585984,-1.745452499,-0.651260409,-1.745452499,-0.27679448,-1.056817503,0.407699785
10.79542139,3.389830508,3.181818182,114.5455278,1.065375303,9.115243482,0.884075472,3.77645283,5.555924528,WhiteSmall,,,,,-1.351590834,-1.338265533,-1.397585984,-1.336273463,0.584477687,-1.336273463,-0.228099064,-0.372167509,0.204270457
9.594737479,2.881355932,3.181818182,92.60101619,0.905569007,7.368954731,0.885185185,3.249259259,5.215925926,WhiteSmall,,,,,-1.92714971,-2.094325772,-1.397585984,-1.749998933,-1.269129458,-1.749998933,-0.211911041,-1.330029735,-0.17053757
8.349816683,2.711864407,2.5,67.5215743,1.084745763,5.373196158,0.771677019,4.406956522,4.57515528,WhiteSmall,,,,,-2.523913944,-2.346345852,-2.288540012,-2.222828042,0.809157341,-2.222828042,-1.867719347,0.773399703,-0.876911009
9.70153476,3.050847458,2.954545455,95.73594642,1.032594524,7.618424552,0.852735426,4.78206278,5.492017937,WhiteSmall,,,,,-1.875955451,-1.842305692,-1.69457066,-1.690895294,0.204250581,-1.690895294,-0.685274169,1.454933272,0.13382104
10.73286095,3.389830508,3.409090909,110.6871522,0.994350282,8.808203702,0.9134375,3.68078125,5.56984375,WhiteSmall,,,,,-1.381579757,-1.338265533,-1.100601308,-1.409016403,-0.23934771,-1.409016403,0.200221575,-0.54599397,0.219614744
9.336905921,3.050847458,2.727272727,88.50149203,1.118644068,7.042724964,0.811400966,4.99942029,5.620869565,WhiteSmall,,,,,-2.050743639,-1.842305692,-1.991555336,-1.827288307,1.202346736,-1.827288307,-1.288243488,1.849851873,0.275864637
10.11040057,3.050847458,3.409090909,101.2823615,0.894915254,8.059794237,0.900595745,3.678297872,5.209191489,WhiteSmall,,,,,-1.679961863,-1.842305692,-1.100601308,-1.586327319,-1.392703267,-1.586327319,0.012891572,-0.550506039,-0.177961486
10.67030049,2.636669354,4.178358252,107.7933704,0.631029987,8.577923866,0.875662651,3.920160643,5.45124498,WhiteSmall,,,,,-1.411568689,-2.458154765,-0.095374611,-1.463573608,-4.453531476,-1.463573608,-0.350821679,-0.111063633,0.088873703
10.73286093,3.220338983,3.636363636,114.0632309,0.88559322,9.07686351,0.831026616,3.393307985,5.325019011,WhiteSmall,,,,,-1.381579767,-1.590285613,-0.803616631,-1.345366331,-1.500830351,-1.345366331,-1.001952951,-1.068306451,-0.050275416
10.21719785,3.220338983,3.181818182,102.4881039,1.012106538,8.155744168,0.868907563,3.814453782,5.281512605,WhiteSmall,,,,,-1.628767604,-1.590285613,-1.397585984,-1.56359515,-0.033391361,-1.56359515,-0.449361991,-0.303123276,-0.098236056
10.68862404,3.389830508,3.181818182,112.3751915,1.065375303,8.942533606,0.857538462,3.958307692,4.693846154,WhiteSmall,,,,,-1.402785125,-1.338265533,-1.397585984,-1.377191367,0.584477687,-1.377191367,-0.615209553,-0.041753952,-0.746068434
10.68862408,3.389830508,3.181818182,109.4814098,1.065375303,8.71225377,0.87480315,3.37496063,5.42992126,WhiteSmall,,,,,-1.402785104,-1.338265533,-1.397585984,-1.431748572,0.584477687,-1.431748572,-0.36335971,-1.101641907,0.065366838
10.73286093,3.389830508,3.409090909,115.5101218,0.994350282,9.192003427,0.923308271,3.555338346,5.403909774,WhiteSmall,,,,,-1.381579767,-1.338265533,-1.100601308,-1.318087728,-0.23934771,-1.318087728,0.344212131,-0.773912189,0.036692268
10.68862408,3.220338983,3.409090909,111.8928946,0.944632768,8.904153633,0.820540541,4.052355212,5.14980695,WhiteSmall,,,,,-1.402785104,-1.590285613,-1.100601308,-1.386284234,-0.816025489,-1.386284234,-1.154919309,0.129121741,-0.243425879
10.83965827,3.389830508,3.409090909,119.1273489,0.994350282,9.479853221,0.819562044,3.721459854,4.735328467,WhiteSmall,,,,,-1.330385477,-1.338265533,-1.100601308,-1.249891222,-0.23934771,-1.249891222,-1.169193199,-0.472084689,-0.700339117
10.9464556,3.389830508,3.409090909,121.2976853,0.994350282,9.652563098,0.933189964,3.244444444,5.490609319,WhiteSmall,,,,,-1.279191196,-1.338265533,-1.100601308,-1.208973318,-0.23934771,-1.208973318,0.488362025,-1.338777811,0.132268206
10.83965825,3.559322034,3.181818182,116.7158642,1.118644068,9.287953359,0.903643123,3.518215613,4.706914498,WhiteSmall,,,,,-1.330385487,-1.086245454,-1.397585984,-1.295355559,1.202346736,-1.295355559,0.057345411,-0.841360779,-0.731662139
10.3239952,3.220338983,3.181818182,108.0345189,1.012106538,8.597113853,0.8792,3.4968,4.47024,WhiteSmall,,,,,-1.577573313,-1.590285613,-1.397585984,-1.459027174,-0.033391361,-1.459027174,-0.299220348,-0.880270979,-0.992567628
10.3239952,3.220338983,3.181818182,108.0345189,1.012106538,8.597113853,0.86672,3.71952,4.44304,WhiteSmall,,,,,-1.577573313,-1.590285613,-1.397585984,-1.459027174,-0.033391361,-1.459027174,-0.481273219,-0.475609225,-1.022552394
10.94645553,3.389830508,3.409090909,123.7091701,0.994350282,9.844462961,0.908873239,3.742112676,4.652394366,WhiteSmall,,,,,-1.279191228,-1.338265533,-1.100601308,-1.163508981,-0.23934771,-1.163508981,0.133640105,-0.434560411,-0.791764101
12.82874748,4.201680672,3.820224719,161.7948489,1.099851705,12.87522498,0.867774799,2.936300268,4.141769437,WhiteDarker,,,,,-0.376897269,-0.13111053,-0.563359365,-0.445469973,0.984372487,-0.445469973,-0.465886266,-1.898647435,-1.354667363
15.29244718,4.87394958,4.719101124,229.6443017,1.032813125,18.27451288,0.74651341,2.690957854,4.144827586,WhiteDarker,,,,,0.80409984,0.868498525,0.611231713,0.833713049,0.206786154,0.833713049,-2.234795246,-2.344412034,-1.351296117
13.55034843,4.201680672,4.269662921,179.3503017,0.984077842,14.27224353,0.828640777,2.965339806,3.920485437,WhiteDarker,,,,,-0.030991219,-0.13111053,0.023936174,-0.114492548,-0.358498647,-0.114492548,-1.036756548,-1.845885266,-1.598606659
11.8520221,3.697478992,3.820224719,139.731915,0.967869501,11.11951249,0.831358025,2.425185185,3.805308642,WhiteDarker,,,,,-0.845099564,-0.880817321,-0.563359365,-0.861428089,-0.546500605,-0.861428089,-0.997118504,-2.827296527,-1.725575379
12.67929906,4.033613445,3.820224719,158.473547,1.055857637,12.61092418,0.815628415,3.030601093,4.235846995,WhiteDarker,,,,,-0.448536744,-0.381012794,-0.563359365,-0.508087324,0.474081456,-0.508087324,-1.226575279,-1.727311511,-1.250958043
12.97819594,4.215104606,4.051181208,159.4224904,1.040463112,12.68643869,0.882173913,2.329782609,3.664673913,WhiteDarker,,,,,-0.305257775,-0.111150234,-0.261560997,-0.490196652,0.295519014,-0.490196652,-0.255838184,-3.000634234,-1.880608443
12.31849855,3.865546218,3.820224719,152.305415,1.011863569,12.12007982,0.840681818,3.054659091,4.269772727,WhiteDarker,,,,,-0.621489789,-0.630915058,-0.563359365,-0.624376689,-0.036209575,-0.624376689,-0.861107015,-1.683600341,-1.213558957
11.29800074,3.697478992,3.146067416,123.3626414,1.175270108,9.816887085,0.84567474,1.865743945,3.206643599,WhiteDarker,,,,,-1.110674799,-0.880817321,-1.444302674,-1.170042174,1.859157111,-1.170042174,-0.788272412,-3.843749803,-2.385532397
12.21282251,3.865546218,3.820224719,149.2213489,1.011863569,11.87465765,0.82573913,2.948637681,4.315362319,WhiteDarker,,,,,-0.67214657,-0.630915058,-0.563359365,-0.682521372,-0.036209575,-0.682521372,-1.079084516,-1.876231491,-1.163301854
11.80824968,3.697478992,3.595505618,137.5967923,1.028361345,10.94960483,0.849125,3.4575,4.813125,WhiteDarker,,,,,-0.866082279,-0.880817321,-0.857007135,-0.9016821,0.155149562,-0.9016821,-0.737941511,-0.951675464,-0.614577691
12.06337411,3.865546218,3.595505618,144.0021602,1.075105042,11.45932781,0.918323353,2.387305389,3.662275449,WhiteDarker,,,,,-0.743786034,-0.630915058,-0.857007135,-0.780920066,0.697333782,-0.780920066,0.271494301,-2.896120632,-1.883252465
11.85202208,3.697478992,3.820224719,141.6298018,0.967869501,11.27054152,0.892195122,2.553170732,4.037560976,WhiteDarker,,,,,-0.845099575,-0.880817321,-0.563359365,-0.825646745,-0.546500605,-0.825646745,-0.109653099,-2.594758562,-1.4695448
12.57362303,4.033613445,3.820224719,156.3384244,1.055857637,12.44101652,0.825041551,3.601440443,4.230249307,WhiteDarker,,,,,-0.499193524,-0.381012794,-0.563359365,-0.548341335,0.474081456,-0.548341335,-1.089260501,-0.690148918,-1.257128828
12.21282253,3.865546218,3.820224719,142.5787451,1.011863569,11.34605604,0.888700906,2.890996979,4.311782477,WhiteDarker,,,,,-0.67214656,-0.630915058,-0.563359365,-0.807756074,-0.036209575,-0.807756074,-0.160625213,-1.980959345,-1.167248204
12.36227101,3.865546218,4.04494382,147.3234621,0.955648926,11.72362862,0.772785924,3.544281525,4.015249267,WhiteDarker,,,,,-0.600507055,-0.630915058,-0.269711596,-0.718302715,-0.688248114,-0.718302715,-1.851543116,-0.794001415,-1.494140805
9.898571254,3.025210084,3.146067416,91.3358018,0.961584634,7.268272169,0.580460829,2.225253456,3.245529954,WhiteDarker,,,,,-1.781504196,-1.880426377,-1.444302674,-1.773852342,-0.619399324,-1.773852342,-4.65709886,-3.190554089,-2.342664815
10.93720027,3.529411765,3.146067416,120.0413395,1.121848739,9.552586279,0.830320285,3.388185053,4.695373665,WhiteDarker,,,,,-1.283627824,-1.130719585,-1.444302674,-1.232659525,1.239518002,-1.232659525,-1.012256608,-1.077614346,-0.744384535
11.80824963,3.697478992,3.595505618,135.6989055,1.028361345,10.79857579,0.844683544,3.669367089,5.207721519,WhiteDarker,,,,,-0.866082299,-0.880817321,-0.857007135,-0.937463443,0.155149562,-0.937463443,-0.802731556,-0.566732452,-0.179581953
12.67929906,3.865546218,4.04494382,164.1672074,0.955648926,13.06401128,0.751322751,4.017142857,4.359047619,WhiteDarker,,,,,-0.448536744,-0.630915058,-0.269711596,-0.400743294,-0.688248114,-0.400743294,-2.164638643,0.06514413,-1.115144006
12.67929902,4.033613445,3.820224719,157.0501319,1.055857637,12.4976524,0.812341598,3.943140496,4.109090909,WhiteDarker,,,,,-0.448536764,-0.381012794,-0.563359365,-0.534923331,0.474081456,-0.534923331,-1.274521959,-0.069311353,-1.390691554
15.65324767,5.210084034,4.494382022,237.7103205,1.159243697,18.91638627,0.836444444,3.478444444,4.092148148,WhiteDarker,,,,,0.977052876,1.368303053,0.317583943,0.985783758,1.673265378,0.985783758,-0.92292,-0.913621335,-1.409368933
10.83152427,3.529411765,3.146067416,113.6359716,1.121848739,9.042863296,0.797902622,3.590861423,4.053782772,WhiteDarker,,,,,-1.334284584,-1.130719585,-1.444302674,-1.353421559,1.239518002,-1.353421559,-1.485151531,-0.709370025,-1.451662199
12.42417461,3.865546218,3.820224719,152.0681791,1.011863569,12.1012012,0.848522727,3.932613636,4.136704545,WhiteDarker,,,,,-0.570832999,-0.630915058,-0.563359365,-0.628849357,-0.036209575,-0.628849357,-0.746727206,-0.088437689,-1.360250804
10.98097267,3.361344538,3.595505618,120.7530471,0.93487395,9.609222166,0.868510638,3.423687943,4.267943262,WhiteDarker,,,,,-1.26264512,-1.380621849,-0.857007135,-1.219241521,-0.929218878,-1.219241521,-0.455152158,-1.013108861,-1.215575725
10.83152423,3.361344538,3.370786517,120.7530471,0.99719888,9.609222166,0.820425532,3.702269504,4.263687943,WhiteDarker,,,,,-1.334284604,-1.380621849,-1.150654905,-1.219241521,-0.206306585,-1.219241521,-1.156597005,-0.50695179,-1.220266708
11.55312518,3.529411765,3.595505618,134.0382546,0.981617647,10.66642539,0.921923077,3.147820513,4.011538462,WhiteDarker,,,,,-0.988378554,-1.130719585,-0.857007135,-0.968772118,-0.387034658,-0.968772118,0.32400552,-1.514334607,-1.498231527
12.52985056,3.865546218,3.820224719,159.8969621,1.011863569,12.72419595,0.966720867,2.408888889,4.049214092,WhiteDarker,,,,,-0.520176259,-0.630915058,-0.563359365,-0.481251316,-0.036209575,-0.481251316,0.977496415,-2.856905399,-1.456698624
13.80547288,4.369747899,4.269662921,192.8727451,1.023440955,15.34832539,0.823945578,3.488344671,3.579863946,WhiteDarker,,,,,0.091305036,0.118791734,0.023936174,0.140449523,0.098077539,0.140449523,-1.105248084,-0.895633533,-1.974101347
12.67929904,3.670643642,4.26374516,151.8309433,0.860896584,12.08232257,0.836363636,3.698522727,3.3875,WhiteDarker,,,,,-0.448536754,-0.920719299,0.016203242,-0.633322025,-1.787288792,-0.633322025,-0.924098794,-0.513759338,-2.186159722
11.23609715,3.529411765,3.595505618,124.3115848,0.981617647,9.892401601,0.838344828,3.389931034,3.196551724,WhiteDarker,,,,,-1.140348855,-1.130719585,-0.857007135,-1.152151503,-0.387034658,-1.152151503,-0.895198028,-1.074442059,-2.396657489
11.85202208,3.697478992,3.820224719,140.6808584,0.967869501,11.195027,0.848834356,3.18601227,3.320736196,WhiteDarker,,,,,-0.845099575,-0.880817321,-0.563359365,-0.843537417,-0.546500605,-0.843537417,-0.742181303,-1.444943697,-2.259758876
11.59689758,3.697478992,3.595505618,135.6989055,1.028361345,10.79857579,0.899301587,3.324190476,4.370285714,WhiteDarker,,,,,-0.96739585,-0.880817321,-0.857007135,-0.937463443,0.155149562,-0.937463443,-0.005987039,-1.193886606,-1.102755342
11.70257364,3.697478992,3.595505618,138.3084999,1.028361345,11.00624071,0.935700935,3.215700935,3.682990654,WhiteDarker,,,,,-0.916739059,-0.880817321,-0.857007135,-0.888264096,0.155149562,-0.888264096,0.524990981,-1.391002124,-1.860416414
12.74450626,4.033613445,4.04494382,160.4447636,0.99719888,12.76778861,0.772972973,4.039027027,5.187135135,WhiteDarker,,,,,-0.417279076,-0.381012794,-0.269711596,-0.470923475,-0.206306585,-0.470923475,-1.848814523,0.104905654,-0.202275993
11.61643513,3.697478992,3.595505618,130.8205458,1.028361345,10.41036826,0.876459016,3.277114754,5.285508197,WhiteDarker,,,,,-0.958030347,-0.880817321,-0.857007135,-1.029436402,0.155149562,-1.029436402,-0.339204637,-1.279418863,-0.093831391
12.33925179,4.033613445,3.595505618,149.3060577,1.121848739,11.88139856,0.765895954,3.588323699,4.640809249,WhiteDarker,,,,,-0.611541532,-0.381012794,-0.857007135,-0.680924336,1.239518002,-0.680924336,-1.952051035,-0.713980835,-0.804535316
10.63806424,3.193277311,3.595505618,113.0460151,0.888130252,8.995916051,0.880301887,2.978867925,4.157132075,WhiteDarker,,,,,-1.427021431,-1.630524113,-0.857007135,-1.364544159,-1.471403098,-1.364544159,-0.283146497,-1.821305919,-1.337731881
10.48836398,3.361344538,3.146067416,106.4101903,1.068427371,8.467853893,0.827091633,3.075059761,4.274422311,WhiteDarker,,,,,-1.498781629,-1.380621849,-1.444302674,-1.489651054,0.619878893,-1.489651054,-1.059354784,-1.6465342,-1.208433345
10.48836402,3.193277311,3.370786517,111.1500652,0.947338936,8.845041149,0.941609195,3.131494253,4.915708812,WhiteDarker,,,,,-1.498781608,-1.630524113,-1.150654905,-1.400288986,-0.78463642,-1.400288986,0.611178149,-1.543997919,-0.501491237
10.74391831,3.193277311,3.595505618,118.9708587,0.888130252,9.467400121,0.884748201,2.945323741,3.87352518,WhiteDarker,,,,,-1.376279308,-1.630524113,-0.857007135,-1.252841573,-1.471403098,-1.252841573,-0.218285572,-1.882252615,-1.650374758
11.61643513,3.697478992,3.595505618,132.7164957,1.028361345,10.56124316,0.760517799,3.726860841,4.049708738,WhiteDarker,,,,,-0.958030347,-0.880817321,-0.857007135,-0.993691575,0.155149562,-0.993691575,-2.030505238,-0.462271591,-1.456153336
10.95562639,3.361344538,3.370786517,118.0228837,0.99719888,9.39196267,0.814584838,3.46700361,4.547436823,WhiteDarker,,,,,-1.274795093,-1.380621849,-1.150654905,-1.270713987,-0.206306585,-1.270713987,-1.241798542,-0.934408278,-0.907467311
10.8497723,3.193277311,3.595505618,120.6298149,0.888130252,9.59941566,0.854468085,3.787659574,5.027659574,WhiteDarker,,,,,-1.325537226,-1.630524113,-0.857007135,-1.221564849,-1.471403098,-1.221564849,-0.659998883,-0.351805886,-0.378078834
11.57258896,3.529411765,3.595505618,133.427477,0.981617647,10.61782125,0.812090032,4.000900322,4.571575563,WhiteDarker,,,,,-0.979048411,-1.130719585,-0.857007135,-0.980287265,-0.387034658,-0.980287265,-1.27819169,0.035632937,-0.880857221
12.59480606,3.865546218,4.04494382,151.4390014,0.955648926,12.05113282,0.878632479,3.784273504,5.344159544,WhiteDarker,,,,,-0.489039243,-0.630915058,-0.269711596,-0.640711405,-0.688248114,-0.640711405,-0.307499105,-0.357958064,-0.029175255
11.97784345,3.865546218,3.595505618,140.3002955,1.075105042,11.16474277,0.784662577,3.363803681,3.583190184,WhiteDarker,,,,,-0.784785945,-0.630915058,-0.857007135,-0.850712266,0.697333782,-0.850712266,-1.678291612,-1.121913057,-1.970434565
11.51058106,3.697478992,3.595505618,128.6876021,1.028361345,10.240634,0.780666667,4.1168,4.9072,WhiteDarker,,,,,-1.00877247,-0.880817321,-0.857007135,-1.069649333,0.155149562,-1.069649333,-1.736582229,0.246211992,-0.510871191
11.10532655,3.361344538,3.595505618,125.132696,0.93487395,9.957743553,0.728493151,3.371917808,3.744794521,WhiteDarker,,,,,-1.203034947,-1.380621849,-0.857007135,-1.136670884,-0.929218878,-1.136670884,-2.497667037,-1.107170434,-1.792285001
11.87198938,3.865546218,3.595505618,139.5893143,1.075105042,11.10816468,0.808024691,3.515555556,4.055432099,WhiteDarker,,,,,-0.835528068,-0.630915058,-0.857007135,-0.864116576,0.697333782,-0.864116576,-1.337495133,-0.846193859,-1.449844012
13.72287717,4.201680672,4.494382022,187.2250565,0.93487395,14.8988966,0.695757576,4.044195804,4.280559441,WhiteDarker,,,,,0.051712018,-0.13111053,0.317583943,0.03397221,-0.929218878,0.03397221,-2.975199522,0.114296847,-1.201667889
13.10591458,4.201680672,4.04494382,167.0805884,1.038748833,13.29585077,0.854233766,3.932363636,5.455792208,WhiteDarker,,,,,-0.244034674,-0.13111053,-0.269711596,-0.34581658,0.275634944,-0.34581658,-0.663417026,-0.088891916,0.093886481
15.57376493,5.042016807,4.719101124,243.3925734,1.068427371,19.36856559,0.812681159,4.123695652,4.27557971,WhiteDarker,,,,,0.938952094,1.118400789,0.611231713,1.09291272,0.619878893,1.09291272,-1.26956858,0.258740758,-1.207157449
11.8719894,3.697478992,3.820224719,137.2193768,0.967869501,10.91957106,0.802257053,4.008025078,4.722758621,WhiteDarker,,,,,-0.835528058,-0.880817321,-0.563359365,-0.90879761,-0.546500605,-0.90879761,-1.421630956,0.048577965,-0.714195878
12.74450628,4.033613445,4.04494382,161.3927386,0.99719888,12.84322606,0.770322581,4.313978495,4.197311828,WhiteDarker,,,,,-0.417279066,-0.381012794,-0.269711596,-0.453051062,-0.206306585,-0.453051062,-1.887477306,0.60446718,-1.293438482
11.25502681,3.529411765,3.595505618,125.6066835,0.981617647,9.995462279,0.760819113,3.43112628,3.3221843,WhiteDarker,,,,,-1.13127475,-1.130719585,-0.857007135,-1.127734678,-0.387034658,-1.127734678,-2.026109809,-0.999594087,-2.258162513
12.48895199,4.033613445,3.820224719,155.467895,1.055857637,12.37174199,0.832980501,3.445125348,4.386740947,WhiteDarker,,,,,-0.539781366,-0.381012794,-0.563359365,-0.564753647,0.474081456,-0.564753647,-0.973450511,-0.974159068,-1.084615405
9.76554738,3.193277311,2.921348315,91.7165783,1.093083387,7.2985734,0.778899083,3.086972477,3.265137615,WhiteDarker,,,,,-1.845270413,-1.630524113,-1.737950444,-1.766673466,0.905866174,-1.766673466,-1.762366985,-1.624889891,-2.3210497
12.33925177,3.865546218,3.820224719,153.5719451,1.011863569,12.22086709,0.76056338,4.504450704,4.310873239,WhiteDarker,,,,,-0.611541543,-0.630915058,-0.563359365,-0.600498475,-0.036209575,-0.600498475,-2.029840323,0.950537665,-1.16825053
13.97843146,4.369747899,4.494382022,194.097875,0.972268908,15.44581813,0.789369369,3.762972973,3.357477477,WhiteDarker,,,,,0.174214318,0.118791734,0.317583943,0.16354721,-0.495471502,0.16354721,-1.609630945,-0.39665917,-2.219255983
